source,brand,name,former_price,current_price,discount,product_link,page,discount_pct,savings,on_sale,sold_by_n_sites,scraped_at
,Versace,VE1066,270.0,189.0,30%,https://www.framesdirect.com/versace-ve1066-eyeglasses?color=497351,10,30.0,81.0,True,0,2026-09-13
,Ray-Ban,RB5245,,210.0,,https://www.framesdirect.com/ray-ban-rx5245-eyeglasses?color=497723,10,,,False,0,2026-09-13
,Oakley,Rhinochaser,,276.0,,https://www.framesdirect.com/oakley-rhinochaser-eyeglasses?color=496157,10,,,False,0,2026-09-13
,Oakley,Clubface,,276.0,,https://www.framesdirect.com/oakley-clubface-eyeglasses?color=473191,10,,,False,0,2026-09-13
,Ray-Ban,RB5228,,222.0,,https://www.framesdirect.com/ray-ban-rb5228-eyeglasses?color=471952,10,,,False,0,2026-09-13
,Ray-Ban,RB5206,,210.0,,https://www.framesdirect.com/ray-ban-rb5206-eyeglasses?color=10002080,10,,,False,0,2026-09-13
,Versace,VE1175B,316.0,221.2,30%,https://www.framesdirect.com/versace-ve1175b-eyeglasses?color=471502,10,30.0,94.80000000000001,True,0,2026-09-13
,Ray-Ban,RB5169,,186.0,,https://www.framesdirect.com/ray-ban-rb5169-eyeglasses?color=422162,10,,,False,0,2026-09-13
,Oakley,Metal Plate,346.0,173.0,50%,https://www.framesdirect.com/oakley-metal-plate-eyeglasses?color=10059667,10,50.0,173.0,True,0,2026-09-13
,Oakley,Bottle Rocket 4.0,,276.0,,https://www.framesdirect.com/oakley-bottle-rocket-4.0-eyeglasses?color=333571,10,,,False,0,2026-09-13
,Ray-Ban,RB7017,,222.0,,https://www.framesdirect.com/ray-ban-rb7017-eyeglasses?color=1,10,,,False,0,2026-09-13
,Ray-Ban,RB5286,,222.0,,https://www.framesdirect.com/ray-ban-rb5286-eyeglasses?color=4,10,,,False,0,2026-09-13
,Oakley,Persuasive,183.0,91.5,50%,https://www.framesdirect.com/oakley-persuasive-eyeglasses?color=1,10,50.0,91.5,True,0,2026-09-13
,Burberry,BE2108,265.0,185.5,30%,https://www.framesdirect.com/burberry-be2108-eyeglasses?color=1,10,30.0,79.5,True,0,2026-09-13
,Ray-Ban,RB5285,,222.0,,https://www.framesdirect.com/ray-ban-rb5285-eyeglasses?color=10024344,10,,,False,0,2026-09-13
,Ray-Ban,RB5277,,186.0,,https://www.framesdirect.com/ray-ban-rb5277-eyeglasses?color=5,10,,,False,0,2026-09-13
,Ray-Ban,RB5279,,186.0,,https://www.framesdirect.com/ray-ban-rb5279-eyeglasses?color=3,10,,,False,0,2026-09-13
,Ray-Ban,RB5268,,176.0,,https://www.framesdirect.com/ray-ban-rb5268-eyeglasses?color=3,10,,,False,0,2026-09-13
,Versace,VE3385U,300.0,210.0,30%,https://www.framesdirect.com/versace-ve3385u-eyeglasses?color=2,10,30.0,90.0,True,0,2026-09-13
